Request id,Pickup point,Driver id,Status,Request timestamp.1,Request timestamp.2,Drop timestamp.1,Drop timestamp.2,Day Name,Hour,Slot
204,City,27,Trip Completed,2016/07/11,6:04:00,2016/07/11,6:44:00,Monday,6,Early Morning
632,Airport,27,Trip Completed,2016/07/11,12:20:00,2016/07/11,13:10:00,Monday,12,Afternoon
763,City,27,Trip Completed,2016/07/11,16:19:00,2016/07/11,17:25:00,Monday,16,Afternoon
1786,Airport,27,Trip Completed,2016/07/12,9:03:00,2016/07/12,9:58:00,Tuesday,9,Morning
1968,City,27,Trip Completed,2016/07/12,12:10:00,2016/07/12,12:49:00,Tuesday,12,Afternoon
2088,Airport,27,Trip Completed,2016/07/12,15:51:00,2016/07/12,17:02:00,Tuesday,15,Afternoon
2473,Airport,27,Trip Completed,2016/07/12,20:43:00,2016/07/12,21:20:00,Tuesday,20,Evening
2869,Airport,27,Trip Completed,2016/07/13,5:50:09,2016/07/13,6:27:07,Wednesday,5,Early Morning
3742,Airport,27,Trip Completed,2016/07/13,20:24:23,2016/07/13,20:48:05,Wednesday,20,Evening
4440,Airport,27,Trip Completed,2016/07/14,8:26:29,2016/07/14,9:00:36,Thursday,8,Morning
5234,City,27,Trip Completed,2016/07/14,21:09:47,2016/07/14,21:52:37,Thursday,21,Night
6354,Airport,27,Trip Completed,2016/07/15,18:59:01,2016/07/15,19:35:10,Friday,18,Evening
6638,City,27,Trip Completed,2016/07/15,21:59:10,2016/07/15,23:13:18,Friday,21,Night
84,City,28,Trip Completed,2016/07/11,4:50:00,2016/07/11,5:26:00,Monday,4,Early Morning
1199,City,28,Trip Completed,2016/07/11,21:17:00,2016/07/11,21:53:00,Monday,21,Night
1676,Airport,28,Trip Completed,2016/07/12,7:44:00,2016/07/12,8:40:00,Tuesday,7,Early Morning
2774,City,28,Trip Completed,2016/07/13,4:33:38,2016/07/13,5:13:54,Wednesday,4,Early Morning
3220,Airport,28,Trip Completed,2016/07/13,9:51:41,2016/07/13,10:24:39,Wednesday,9,Morning
3718,Airport,28,Trip Completed,2016/07/13,19:56:20,2016/07/13,20:47:17,Wednesday,19,Evening
4904,Airport,28,Trip Completed,2016/07/14,18:02:23,2016/07/14,18:58:49,Thursday,18,Evening
6527,Airport,28,Trip Completed,2016/07/15,20:54:01,2016/07/15,21:53:29,Friday,20,Evening
6710,City,28,Trip Completed,2016/07/15,23:02:36,2016/07/16,0:12:12,Friday,23,Night
1584,Airport,29,Trip Completed,2016/07/12,6:26:00,2016/07/12,7:18:00,Tuesday,6,Early Morning
1966,Airport,29,Trip Completed,2016/07/12,12:05:00,2016/07/12,13:12:00,Tuesday,12,Afternoon
2827,City,29,Trip Completed,2016/07/13,5:18:31,2016/07/13,6:18:22,Wednesday,5,Early Morning
2945,Airport,29,Trip Completed,2016/07/13,6:34:13,2016/07/13,7:28:05,Wednesday,6,Early Morning
3365,City,29,Trip Completed,2016/07/13,13:47:14,2016/07/13,14:51:51,Wednesday,13,Afternoon
3548,Airport,29,Trip Completed,2016/07/13,18:07:42,2016/07/13,19:12:22,Wednesday,18,Evening
3753,City,29,Trip Completed,2016/07/13,20:30:08,2016/07/13,21:42:32,Wednesday,20,Evening
4569,Airport,29,Trip Completed,2016/07/14,9:48:17,2016/07/14,10:49:39,Thursday,9,Morning
6309,Airport,29,Trip Completed,2016/07/15,18:29:54,2016/07/15,19:42:21,Friday,18,Evening
6437,City,29,Trip Completed,2016/07/15,19:53:52,2016/07/15,20:26:32,Friday,19,Evening
517,Airport,30,Trip Completed,2016/07/11,9:45:00,2016/07/11,10:24:00,Monday,9,Morning
1406,Airport,30,Trip Completed,2016/07/12,3:02:00,2016/07/12,3:55:00,Tuesday,3,Mid Night
1643,Airport,30,Trip Completed,2016/07/12,7:18:00,2016/07/12,8:10:00,Tuesday,7,Early Morning
2108,Airport,30,Trip Completed,2016/07/12,16:14:00,2016/07/12,16:48:00,Tuesday,16,Afternoon
2647,City,30,Trip Completed,2016/07/12,22:46:00,2016/07/12,23:18:00,Tuesday,22,Night
3129,City,30,Trip Completed,2016/07/13,8:41:49,2016/07/13,9:41:42,Wednesday,8,Morning
3738,Airport,30,Trip Completed,2016/07/13,20:15:54,2016/07/13,20:55:01,Wednesday,20,Evening
4422,Airport,30,Trip Completed,2016/07/14,8:13:15,2016/07/14,9:13:10,Thursday,8,Morning
4790,City,30,Trip Completed,2016/07/14,16:43:53,2016/07/14,17:56:08,Thursday,16,Afternoon
5496,City,30,Trip Completed,2016/07/15,4:59:58,2016/07/15,5:34:09,Friday,4,Early Morning
6484,Airport,30,Trip Completed,2016/07/15,20:19:45,2016/07/15,21:01:21,Friday,20,Evening
6731,Airport,30,Trip Completed,2016/07/15,23:23:55,2016/07/16,0:11:55,Friday,23,Night
629,Airport,31,Trip Completed,2016/07/11,12:14:00,2016/07/11,13:00:00,Monday,12,Afternoon
745,Airport,31,Trip Completed,2016/07/11,15:48:00,2016/07/11,16:45:00,Monday,15,Afternoon
1064,City,31,Trip Completed,2016/07/11,19:53:00,2016/07/11,20:31:00,Monday,19,Evening
1886,Airport,31,Trip Completed,2016/07/12,10:10:00,2016/07/12,10:35:00,Tuesday,10,Morning
5608,Airport,31,Trip Completed,2016/07/15,6:18:36,2016/07/15,7:07:34,Friday,6,Early Morning
5877,City,31,Trip Completed,2016/07/15,9:37:21,2016/07/15,10:08:03,Friday,9,Morning
6100,Airport,31,Trip Completed,2016/07/15,14:44:32,2016/07/15,15:41:12,Friday,14,Afternoon
6659,Airport,31,Trip Completed,2016/07/15,22:15:45,2016/07/15,23:07:50,Friday,22,Night
2162,Airport,32,Trip Completed,2016/07/12,17:34:00,2016/07/12,18:33:00,Tuesday,17,Evening
3294,Airport,32,Trip Completed,2016/07/13,11:23:36,2016/07/13,12:14:06,Wednesday,11,Morning
3686,City,32,Trip Completed,2016/07/13,19:33:18,2016/07/13,20:34:21,Wednesday,19,Evening
4784,City,32,Trip Completed,2016/07/14,16:41:52,2016/07/14,17:15:01,Thursday,16,Afternoon
5896,City,32,Trip Completed,2016/07/15,9:47:11,2016/07/15,10:32:41,Friday,9,Morning
6190,City,32,Trip Completed,2016/07/15,17:11:33,2016/07/15,17:55:50,Friday,17,Evening
6551,City,32,Trip Completed,2016/07/15,21:03:02,2016/07/15,22:17:22,Friday,21,Night
145,City,33,Trip Completed,2016/07/11,5:32:00,2016/07/11,6:37:00,Monday,5,Early Morning
735,City,33,Trip Completed,2016/07/11,15:27:00,2016/07/11,16:32:00,Monday,15,Afternoon
918,Airport,33,Trip Completed,2016/07/11,18:22:00,2016/07/11,19:04:00,Monday,18,Evening
1478,City,33,Trip Completed,2016/07/12,5:16:00,2016/07/12,6:13:00,Tuesday,5,Early Morning
1957,City,33,Trip Completed,2016/07/12,11:45:00,2016/07/12,12:55:00,Tuesday,11,Morning
3097,City,33,Trip Completed,2016/07/13,8:15:34,2016/07/13,9:12:57,Wednesday,8,Morning
3981,Airport,33,Trip Completed,2016/07/13,23:13:54,2016/07/13,23:38:37,Wednesday,23,Night
4175,City,33,Trip Completed,2016/07/14,5:11:15,2016/07/14,6:15:24,Thursday,5,Early Morning
6237,City,33,Trip Completed,2016/07/15,17:50:37,2016/07/15,18:49:29,Friday,17,Evening
738,City,34,Trip Completed,2016/07/11,15:30:00,2016/07/11,16:44:00,Monday,15,Afternoon
2731,City,34,Trip Completed,2016/07/13,2:38:48,2016/07/13,3:16:56,Wednesday,2,Mid Night
2863,Airport,34,Trip Completed,2016/07/13,5:46:42,2016/07/13,6:22:39,Wednesday,5,Early Morning
3528,Airport,34,Trip Completed,2016/07/13,17:50:59,2016/07/13,18:17:24,Wednesday,17,Evening
4653,City,34,Trip Completed,2016/07/14,11:58:46,2016/07/14,12:55:21,Thursday,11,Morning
5042,City,34,Trip Completed,2016/07/14,19:21:16,2016/07/14,20:05:07,Thursday,19,Evening
360,Airport,35,Trip Completed,2016/07/11,8:02:00,2016/07/11,9:05:00,Monday,8,Morning
771,Airport,35,Trip Completed,2016/07/11,16:19:00,2016/07/11,17:34:00,Monday,16,Afternoon
1274,City,35,Trip Completed,2016/07/11,22:01:00,2016/07/11,23:21:00,Monday,22,Night
1501,City,35,Trip Completed,2016/07/12,5:41:00,2016/07/12,6:47:00,Tuesday,5,Early Morning
1972,City,35,Trip Completed,2016/07/12,12:22:00,2016/07/12,12:43:00,Tuesday,12,Afternoon
2871,City,35,Trip Completed,2016/07/13,5:53:33,2016/07/13,7:00:33,Wednesday,5,Early Morning
3395,City,35,Trip Completed,2016/07/13,14:52:52,2016/07/13,15:33:04,Wednesday,14,Afternoon
3572,City,35,Trip Completed,2016/07/13,18:25:52,2016/07/13,19:31:28,Wednesday,18,Evening
4118,Airport,35,Trip Completed,2016/07/14,4:28:35,2016/07/14,5:26:48,Thursday,4,Early Morning
4739,City,35,Trip Completed,2016/07/14,14:52:43,2016/07/14,15:37:25,Thursday,14,Afternoon
6556,City,35,Trip Completed,2016/07/15,21:09:57,2016/07/15,21:38:06,Friday,21,Night
6677,Airport,35,Trip Completed,2016/07/15,22:29:56,2016/07/15,23:22:48,Friday,22,Night
1104,Airport,36,Trip Completed,2016/07/11,20:17:00,2016/07/11,21:20:00,Monday,20,Evening
1596,Airport,36,Trip Completed,2016/07/12,6:39:00,2016/07/12,7:30:00,Tuesday,6,Early Morning
1835,Airport,36,Trip Completed,2016/07/12,9:35:00,2016/07/12,10:30:00,Tuesday,9,Morning
2110,Airport,36,Trip Completed,2016/07/12,16:19:00,2016/07/12,17:12:00,Tuesday,16,Afternoon
2759,Airport,36,Trip Completed,2016/07/13,3:50:03,2016/07/13,4:33:15,Wednesday,3,Mid Night
3010,Airport,36,Trip Completed,2016/07/13,7:26:03,2016/07/13,8:40:52,Wednesday,7,Early Morning
3403,City,36,Trip Completed,2016/07/13,15:16:52,2016/07/13,15:45:52,Wednesday,15,Afternoon
3856,Airport,36,Trip Completed,2016/07/13,21:34:21,2016/07/13,22:26:18,Wednesday,21,Night
4472,City,36,Trip Completed,2016/07/14,8:39:44,2016/07/14,9:55:40,Thursday,8,Morning
5199,City,36,Trip Completed,2016/07/14,20:50:52,2016/07/14,21:57:39,Thursday,20,Evening
5612,City,36,Trip Completed,2016/07/15,6:15:54,2016/07/15,7:17:47,Friday,6,Early Morning
6614,Airport,36,Trip Completed,2016/07/15,21:40:39,2016/07/15,22:56:08,Friday,21,Night
191,Airport,37,Trip Completed,2016/07/11,5:55:00,2016/07/11,6:45:00,Monday,5,Early Morning
333,City,37,Trip Completed,2016/07/11,7:43:00,2016/07/11,8:53:00,Monday,7,Early Morning
488,Airport,37,Trip Completed,2016/07/11,9:35:00,2016/07/11,10:20:00,Monday,9,Morning
1780,City,37,Trip Completed,2016/07/12,8:58:00,2016/07/12,9:45:00,Tuesday,8,Morning
2235,Airport,37,Trip Completed,2016/07/12,18:12:00,2016/07/12,19:14:00,Tuesday,18,Evening
2516,City,37,Trip Completed,2016/07/12,21:05:00,2016/07/12,22:18:00,Tuesday,21,Night
4209,City,37,Trip Completed,2016/07/14,5:37:01,2016/07/14,6:42:12,Thursday,5,Early Morning
4726,City,37,Trip Completed,2016/07/14,13:52:52,2016/07/14,15:04:54,Thursday,13,Afternoon
5088,Airport,37,Trip Completed,2016/07/14,19:52:54,2016/07/14,21:06:33,Thursday,19,Evening
5352,Airport,37,Trip Completed,2016/07/14,23:01:45,2016/07/14,23:45:53,Thursday,23,Night
6024,Airport,37,Trip Completed,2016/07/15,12:43:09,2016/07/15,13:55:27,Friday,12,Afternoon
6196,Airport,37,Trip Completed,2016/07/15,17:19:56,2016/07/15,18:03:53,Friday,17,Evening
6297,City,37,Trip Completed,2016/07/15,18:21:09,2016/07/15,18:57:24,Friday,18,Evening
125,City,38,Trip Completed,2016/07/11,5:12:00,2016/07/11,6:17:00,Monday,5,Early Morning
1611,City,38,Trip Completed,2016/07/12,6:49:00,2016/07/12,7:44:00,Tuesday,6,Early Morning
1814,City,38,Trip Completed,2016/07/12,9:19:00,2016/07/12,9:59:00,Tuesday,9,Morning
3088,City,38,Trip Completed,2016/07/13,8:12:39,2016/07/13,9:01:02,Wednesday,8,Morning
3384,Airport,38,Trip Completed,2016/07/13,14:40:53,2016/07/13,15:34:26,Wednesday,14,Afternoon
4218,Airport,38,Trip Completed,2016/07/14,5:38:17,2016/07/14,6:24:48,Thursday,5,Early Morning
5757,City,38,Trip Completed,2016/07/15,8:12:21,2016/07/15,9:17:55,Friday,8,Morning
5958,Airport,38,Trip Completed,2016/07/15,10:48:38,2016/07/15,11:49:20,Friday,10,Morning
6314,City,38,Trip Completed,2016/07/15,18:31:06,2016/07/15,19:30:28,Friday,18,Evening
249,City,39,Trip Completed,2016/07/11,6:31:00,2016/07/11,7:14:00,Monday,6,Early Morning
728,City,39,Trip Completed,2016/07/11,15:05:00,2016/07/11,16:09:00,Monday,15,Afternoon
3042,City,39,Trip Completed,2016/07/13,7:38:51,2016/07/13,8:32:47,Wednesday,7,Early Morning
3620,City,39,Trip Completed,2016/07/13,18:54:52,2016/07/13,20:08:38,Wednesday,18,Evening
4276,City,39,Trip Completed,2016/07/14,6:22:04,2016/07/14,7:23:02,Thursday,6,Early Morning
4735,City,39,Trip Completed,2016/07/14,14:43:10,2016/07/14,15:51:37,Thursday,14,Afternoon
1353,Airport,40,Trip Completed,2016/07/11,23:51:00,2016/07/12,0:34:00,Monday,23,Night
1568,City,40,Trip Completed,2016/07/12,6:18:00,2016/07/12,6:52:00,Tuesday,6,Early Morning
2465,City,40,Trip Completed,2016/07/12,20:38:00,2016/07/12,21:37:00,Tuesday,20,Evening
3688,City,40,Trip Completed,2016/07/13,19:39:52,2016/07/13,20:40:51,Wednesday,19,Evening
4727,City,40,Trip Completed,2016/07/14,14:06:18,2016/07/14,15:02:55,Thursday,14,Afternoon
5348,City,40,Trip Completed,2016/07/14,22:50:55,2016/07/14,23:45:17,Thursday,22,Night
6537,Airport,40,Trip Completed,2016/07/15,20:52:18,2016/07/15,22:03:09,Friday,20,Evening
1941,Airport,41,Trip Completed,2016/07/12,11:29:00,2016/07/12,12:09:00,Tuesday,11,Morning
3766,Airport,41,Trip Completed,2016/07/13,20:33:01,2016/07/13,21:24:23,Wednesday,20,Evening
4243,Airport,41,Trip Completed,2016/07/14,6:02:47,2016/07/14,6:37:57,Thursday,6,Early Morning
4717,Airport,41,Trip Completed,2016/07/14,13:42:45,2016/07/14,14:36:58,Thursday,13,Afternoon
5682,City,41,Trip Completed,2016/07/15,7:16:19,2016/07/15,8:24:55,Friday,7,Early Morning
6343,City,41,Trip Completed,2016/07/15,18:44:07,2016/07/15,19:21:59,Friday,18,Evening
6726,Airport,41,Trip Completed,2016/07/15,23:22:28,2016/07/16,0:12:03,Friday,23,Night
238,City,42,Trip Completed,2016/07/11,6:27:00,2016/07/11,7:15:00,Monday,6,Early Morning
2624,City,42,Trip Completed,2016/07/12,22:16:00,2016/07/12,23:17:00,Tuesday,22,Night
2787,City,42,Trip Completed,2016/07/13,4:54:46,2016/07/13,5:29:11,Wednesday,4,Early Morning
3992,City,42,Trip Completed,2016/07/13,23:24:52,2016/07/14,0:04:39,Wednesday,23,Night
4974,City,42,Trip Completed,2016/07/14,18:44:58,2016/07/14,19:16:18,Thursday,18,Evening
5478,Airport,42,Trip Completed,2016/07/15,4:43:40,2016/07/15,5:44:45,Friday,4,Early Morning
5641,City,42,Trip Completed,2016/07/15,6:46:40,2016/07/15,7:16:35,Friday,6,Early Morning
128,City,43,Trip Completed,2016/07/11,5:12:00,2016/07/11,5:48:00,Monday,5,Early Morning
627,City,43,Trip Completed,2016/07/11,12:12:00,2016/07/11,13:10:00,Monday,12,Afternoon
1766,Airport,43,Trip Completed,2016/07/12,8:45:00,2016/07/12,9:52:00,Tuesday,8,Morning
2089,City,43,Trip Completed,2016/07/12,15:49:00,2016/07/12,16:32:00,Tuesday,15,Afternoon
3565,City,43,Trip Completed,2016/07/13,18:13:10,2016/07/13,18:50:29,Wednesday,18,Evening
3954,Airport,43,Trip Completed,2016/07/13,22:43:45,2016/07/14,0:03:31,Wednesday,22,Night
4204,City,43,Trip Completed,2016/07/14,5:36:10,2016/07/14,6:23:14,Thursday,5,Early Morning
4651,City,43,Trip Completed,2016/07/14,11:54:26,2016/07/14,12:47:18,Thursday,11,Morning
5814,City,43,Trip Completed,2016/07/15,8:43:57,2016/07/15,9:55:23,Friday,8,Morning
6062,City,43,Trip Completed,2016/07/15,13:48:40,2016/07/15,14:51:36,Friday,13,Afternoon
118,Airport,44,Trip Completed,2016/07/11,5:11:00,2016/07/11,5:52:00,Monday,5,Early Morning
339,Airport,44,Trip Completed,2016/07/11,7:49:00,2016/07/11,8:45:00,Monday,7,Early Morning
766,City,44,Trip Completed,2016/07/11,16:23:00,2016/07/11,17:27:00,Monday,16,Afternoon
1133,Airport,44,Trip Completed,2016/07/11,20:27:00,2016/07/11,21:31:00,Monday,20,Evening
2458,City,44,Trip Completed,2016/07/12,20:33:00,2016/07/12,21:33:00,Tuesday,20,Evening
3060,Airport,44,Trip Completed,2016/07/13,7:56:53,2016/07/13,9:12:13,Wednesday,7,Early Morning
3653,City,44,Trip Completed,2016/07/13,19:18:27,2016/07/13,19:51:00,Wednesday,19,Evening
4321,City,44,Trip Completed,2016/07/14,6:56:17,2016/07/14,7:47:58,Thursday,6,Early Morning
5672,Airport,44,Trip Completed,2016/07/15,7:07:07,2016/07/15,7:59:21,Friday,7,Early Morning
1698,City,45,Trip Completed,2016/07/12,7:56:00,2016/07/12,8:56:00,Tuesday,7,Early Morning
2098,City,45,Trip Completed,2016/07/12,16:12:00,2016/07/12,16:42:00,Tuesday,16,Afternoon
2733,City,45,Trip Completed,2016/07/13,2:37:50,2016/07/13,3:45:00,Wednesday,2,Mid Night
2917,Airport,45,Trip Completed,2016/07/13,6:21:57,2016/07/13,6:53:54,Wednesday,6,Early Morning
3151,Airport,45,Trip Completed,2016/07/13,9:00:37,2016/07/13,9:38:31,Wednesday,9,Morning
3358,City,45,Trip Completed,2016/07/13,13:30:22,2016/07/13,14:38:35,Wednesday,13,Afternoon
5435,City,45,Trip Completed,2016/07/15,2:52:10,2016/07/15,3:43:43,Friday,2,Mid Night
5717,Airport,45,Trip Completed,2016/07/15,7:41:01,2016/07/15,8:24:01,Friday,7,Early Morning
635,Airport,46,Trip Completed,2016/07/11,12:25:00,2016/07/11,13:29:00,Monday,12,Afternoon
1275,Airport,46,Trip Completed,2016/07/11,22:05:00,2016/07/11,23:02:00,Monday,22,Night
1562,Airport,46,Trip Completed,2016/07/12,6:16:00,2016/07/12,7:15:00,Tuesday,6,Early Morning
2908,Airport,46,Trip Completed,2016/07/13,6:14:46,2016/07/13,7:17:20,Wednesday,6,Early Morning
3414,City,46,Trip Completed,2016/07/13,15:28:23,2016/07/13,16:44:23,Wednesday,15,Afternoon
3638,Airport,46,Trip Completed,2016/07/13,19:09:50,2016/07/13,19:58:45,Wednesday,19,Evening
5132,Airport,46,Trip Completed,2016/07/14,20:11:42,2016/07/14,20:40:50,Thursday,20,Evening
5422,City,46,Trip Completed,2016/07/15,2:09:09,2016/07/15,3:09:26,Friday,2,Mid Night
5724,City,46,Trip Completed,2016/07/15,7:40:09,2016/07/15,8:48:45,Friday,7,Early Morning
6026,Airport,46,Trip Completed,2016/07/15,12:50:41,2016/07/15,13:35:03,Friday,12,Afternoon
6416,City,46,Trip Completed,2016/07/15,19:42:15,2016/07/15,20:27:36,Friday,19,Evening
995,Airport,47,Trip Completed,2016/07/11,19:11:00,2016/07/11,19:33:00,Monday,19,Evening
1771,City,47,Trip Completed,2016/07/12,8:56:00,2016/07/12,9:27:00,Tuesday,8,Morning
2729,Airport,47,Trip Completed,2016/07/13,2:36:56,2016/07/13,3:03:11,Wednesday,2,Mid Night
3416,City,47,Trip Completed,2016/07/13,15:31:59,2016/07/13,16:06:48,Wednesday,15,Afternoon
4286,City,47,Trip Completed,2016/07/14,6:35:07,2016/07/14,7:35:54,Thursday,6,Early Morning
5012,Airport,47,Trip Completed,2016/07/14,18:59:54,2016/07/14,20:05:50,Thursday,18,Evening
6761,Airport,47,Trip Completed,2016/07/15,0:05:00,2016/07/15,0:47:06,Friday,0,Mid Night
5638,City,47,Trip Completed,2016/07/15,6:40:51,2016/07/15,7:18:48,Friday,6,Early Morning
6191,Airport,47,Trip Completed,2016/07/15,17:17:50,2016/07/15,18:16:35,Friday,17,Evening
443,City,48,Trip Completed,2016/07/11,9:05:00,2016/07/11,9:45:00,Monday,9,Morning
1299,City,48,Trip Completed,2016/07/11,22:22:00,2016/07/11,23:06:00,Monday,22,Night
1637,Airport,48,Trip Completed,2016/07/12,7:09:00,2016/07/12,8:15:00,Tuesday,7,Early Morning
2099,Airport,48,Trip Completed,2016/07/12,16:03:00,2016/07/12,17:16:00,Tuesday,16,Afternoon
2349,Airport,48,Trip Completed,2016/07/12,19:22:00,2016/07/12,20:07:00,Tuesday,19,Evening
3081,City,48,Trip Completed,2016/07/13,8:10:39,2016/07/13,8:47:52,Wednesday,8,Morning
3555,Airport,48,Trip Completed,2016/07/13,18:08:02,2016/07/13,19:07:06,Wednesday,18,Evening
3798,City,48,Trip Completed,2016/07/13,20:55:06,2016/07/13,21:41:49,Wednesday,20,Evening
3982,Airport,48,Trip Completed,2016/07/13,23:16:52,2016/07/14,0:34:05,Wednesday,23,Night
4082,Airport,48,Trip Completed,2016/07/14,2:37:56,2016/07/14,3:23:21,Thursday,2,Mid Night
4672,City,48,Trip Completed,2016/07/14,12:36:18,2016/07/14,13:47:19,Thursday,12,Afternoon
4937,City,48,Trip Completed,2016/07/14,18:22:21,2016/07/14,19:14:54,Thursday,18,Evening
5594,Airport,48,Trip Completed,2016/07/15,6:05:47,2016/07/15,7:02:34,Friday,6,Early Morning
540,City,49,Trip Completed,2016/07/11,9:56:00,2016/07/11,10:52:00,Monday,9,Morning
1533,City,49,Trip Completed,2016/07/12,5:56:00,2016/07/12,6:32:00,Tuesday,5,Early Morning
2359,City,49,Trip Completed,2016/07/12,19:31:00,2016/07/12,20:28:00,Tuesday,19,Evening
2603,City,49,Trip Completed,2016/07/12,22:00:00,2016/07/12,22:51:00,Tuesday,22,Night
2965,Airport,49,Trip Completed,2016/07/13,6:56:35,2016/07/13,7:25:58,Wednesday,6,Early Morning
4002,City,49,Trip Completed,2016/07/13,23:39:25,2016/07/14,0:50:46,Wednesday,23,Night
4364,Airport,49,Trip Completed,2016/07/14,7:26:46,2016/07/14,8:07:07,Thursday,7,Early Morning
4614,Airport,49,Trip Completed,2016/07/14,10:51:16,2016/07/14,11:28:51,Thursday,10,Morning
5235,Airport,49,Trip Completed,2016/07/14,21:08:55,2016/07/14,22:00:26,Thursday,21,Night
5979,Airport,49,Trip Completed,2016/07/15,11:35:28,2016/07/15,12:11:05,Friday,11,Morning
6145,Airport,49,Trip Completed,2016/07/15,16:08:41,2016/07/15,17:20:36,Friday,16,Afternoon
6363,Airport,49,Trip Completed,2016/07/15,19:07:09,2016/07/15,19:46:41,Friday,19,Evening
2481,City,50,Trip Completed,2016/07/12,20:40:00,2016/07/12,21:37:00,Tuesday,20,Evening
3328,Airport,50,Trip Completed,2016/07/13,12:28:51,2016/07/13,13:10:08,Wednesday,12,Afternoon
3908,Airport,50,Trip Completed,2016/07/13,22:07:15,2016/07/13,23:15:39,Wednesday,22,Night
4416,City,50,Trip Completed,2016/07/14,8:12:46,2016/07/14,9:08:19,Thursday,8,Morning
4966,Airport,50,Trip Completed,2016/07/14,18:35:40,2016/07/14,19:19:51,Thursday,18,Evening
5243,City,50,Trip Completed,2016/07/14,21:12:10,2016/07/14,22:15:12,Thursday,21,Night
5697,City,50,Trip Completed,2016/07/15,7:32:38,2016/07/15,8:12:26,Friday,7,Early Morning
5864,Airport,50,Trip Completed,2016/07/15,9:22:59,2016/07/15,10:18:31,Friday,9,Morning
6530,Airport,50,Trip Completed,2016/07/15,20:51:59,2016/07/15,21:30:57,Friday,20,Evening
686,City,51,Trip Completed,2016/07/11,13:44:00,2016/07/11,14:30:00,Monday,13,Afternoon
777,Airport,51,Trip Completed,2016/07/11,16:41:00,2016/07/11,17:32:00,Monday,16,Afternoon
1455,Airport,51,Trip Completed,2016/07/12,4:56:00,2016/07/12,5:27:00,Tuesday,4,Early Morning
1906,Airport,51,Trip Completed,2016/07/12,10:38:00,2016/07/12,11:22:00,Tuesday,10,Morning
2432,Airport,51,Trip Completed,2016/07/12,20:15:00,2016/07/12,20:59:00,Tuesday,20,Evening
2977,Airport,51,Trip Completed,2016/07/13,6:52:35,2016/07/13,7:47:34,Wednesday,6,Early Morning
3964,City,51,Trip Completed,2016/07/13,22:53:20,2016/07/13,23:34:07,Wednesday,22,Night
4182,Airport,51,Trip Completed,2016/07/14,5:24:02,2016/07/14,6:24:49,Thursday,5,Early Morning
4679,City,51,Trip Completed,2016/07/14,12:44:59,2016/07/14,13:39:06,Thursday,12,Afternoon
